 9.288057089E-001 1.817626413E-003
 9.382166862E-001 1.166516682E-003
 9.476590753E-001 7.099391660E-004
 9.571293592E-001 4.427199310E-004
 9.666240215E-001 3.236208868E-004
 9.761409163E-001 2.379249781E-004
 9.856802225E-001 1.494560420E-004
 9.952422976E-001 3.110077523E-005
 1.004832864E+000 0.000000000E+000
 1.014585972E+000 0.000000000E+000
 1.024800420E+000 0.000000000E+000
 1.035799980E+000 0.000000000E+000
 1.047933340E+000 0.000000000E+000
 1.061585307E+000 0.000000000E+000
 1.077188492E+000 0.000000000E+000
 1.095237613E+000 0.000000000E+000
 1.116304636E+000 0.000000000E+000
 1.141057611E+000 0.000000000E+000
 1.170281291E+000 0.000000000E+000
 1.204901814E+000 0.000000000E+000
 1.246016741E+000 0.000000000E+000
 1.294929504E+000 0.000000000E+000
 1.353190780E+000 0.000000000E+000
 1.422647238E+000 0.000000000E+000
 1.505500793E+000 0.000000000E+000
 1.604377866E+000 0.000000000E+000
 1.722413063E+000 0.000000000E+000
 1.863348007E+000 0.000000000E+000
 2.031650543E+000 0.000000000E+000
 2.232655764E+000 0.000000000E+000
 2.472735643E+000 0.000000000E+000
 2.759500980E+000 0.000000000E+000
 3.102042198E+000 0.000000000E+000
 3.511218309E+000 0.000000000E+000
 4.000000000E+000 0.000000000E+000
 -6.389999866E+000 6.523399497E-005
 -5.107457638E+000 6.523399497E-005
 -4.246456146E+000 6.523399497E-005
 -3.596394062E+000 6.523399497E-005
 -3.060770035E+000 6.523399497E-005
 -2.586754560E+000 6.523399497E-005
 -2.140000105E+000 6.523399497E-005
 -1.695257545E+000 6.523399497E-005
 -1.272540569E+000 6.523399497E-005
 -9.057019353E-001 6.523399497E-005
 -6.116623878E-001 6.523399497E-005
 -3.906213641E-001 6.523399497E-005
 -2.323401272E-001 6.523399497E-005
 -1.229024008E-001 6.523399497E-005
 -4.905634373E-002 6.522988406E-005
 -4.186382648E-005 6.463977479E-005
 3.966912255E-002 1.146921422E-002
 7.796111703E-002 3.432314843E-002
 1.188408732E-001 5.756576359E-002
 1.638694555E-001 7.618778944E-002
 2.110838890E-001 9.109088778E-002
 2.591447532E-001 1.023278907E-001
 3.066281378E-001 1.109549850E-001
 3.524607420E-001 1.175630987E-001
 3.958315551E-001 1.223601773E-001
 4.361298680E-001 1.255460978E-001
 4.729480445E-001 1.273548901E-001
 5.060757399E-001 1.280172914E-001
 5.354745984E-001 1.277972311E-001
 5.612468123E-001 1.269051880E-001
 5.835956335E-001 1.255135983E-001
 6.027889252E-001 1.237507388E-001
 6.191352010E-001 1.217741519E-001
 6.329471469E-001 1.196438894E-001
 6.445374489E-001 1.174437776E-001
 6.541589499E-001 1.150688827E-001
 6.627059579E-001 1.119262427E-001
 6.706962585E-001 1.075649410E-001
 6.781460047E-001 1.023220345E-001
 6.852620840E-001 9.662944824E-002
 6.922265291E-001 9.074820578E-002
 6.991617084E-001 8.482833952E-002
 7.061727047E-001 7.899350673E-002
 7.132264376E-001 7.320427895E-002
 7.203742862E-001 6.752489507E-002
 7.276783586E-001 6.203962490E-002
 7.351301312E-001 5.674703047E-002
 7.427403927E-001 5.167401955E-002
 7.505264878E-001 4.686243832E-002
 7.584906816E-001 4.233696312E-002
 7.666297555E-001 3.811672330E-002
 7.749369144E-001 3.421769664E-002
 7.834007740E-001 3.064789437E-002
 7.920019627E-001 2.739503421E-002
 8.007192612E-001 2.443483844E-002
 8.095381856E-001 2.175467461E-002
 8.184411526E-001 1.932373457E-002
 8.274144530E-001 1.711534150E-002
 8.364483118E-001 1.510955486E-002
 8.455320597E-001 1.327446848E-002
 8.546574712E-001 1.158049423E-002
 8.638203144E-001 1.001363061E-002
 8.730172515E-001 8.560887538E-003
 8.822449446E-001 7.204712834E-003
 8.915013671E-001 5.934500135E-003
 9.007870555E-001 4.756215494E-003
 9.101022482E-001 3.675493412E-003
 9.194480181E-001 2.705996390E-003
 9.288264513E-001 1.881360076E-003
 9.382380247E-001 1.230297028E-003
 9.476810098E-001 7.737523410E-004
 9.571519494E-001 5.065522273E-004
 9.666473269E-001 3.874617396E-004
 9.761649370E-001 3.017720010E-004
 9.857050776E-001 2.133093949E-004
 9.952679873E-001 9.496262646E-005
 1.004859447E+000 6.386408495E-005
 1.014613509E+000 6.386408495E-005
 1.024829030E+000 6.386408495E-005
 1.035829663E+000 6.386408495E-005
 1.047964215E+000 6.386408495E-005
 1.061617255E+000 6.386408495E-005
 1.077221513E+000 6.386408495E-005
 1.095271587E+000 6.405988097E-005
 1.116339564E+000 6.472624955E-005
 1.141093493E+000 6.522580952E-005
 1.170317769E+000 6.523399497E-005
 1.204939008E+000 6.523399497E-005
 1.246054411E+000 6.523399497E-005
 1.294967532E+000 6.523399497E-005
 1.353228569E+000 6.523399497E-005
 1.422684669E+000 6.523399497E-005
 1.505537391E+000 6.523399497E-005
 1.604413152E+000 6.523399497E-005
 1.722446442E+000 6.523399497E-005
 1.863378763E+000 6.523399497E-005
 2.031677961E+000 6.523399497E-005
 2.232678890E+000 6.523399497E-005
 2.472754002E+000 6.523399497E-005
 2.759513855E+000 6.523399497E-005
 3.102049589E+000 6.523399497E-005
 3.511220455E+000 6.523399497E-005
 4.000000000E+000 6.523399497E-005
 -6.389999866E+000 1.380738540E-004
 -5.107457638E+000 1.380738540E-004
 -4.246456146E+000 1.380738540E-004
 -3.596394062E+000 1.380738540E-004
 -3.060770035E+000 1.380738540E-004
 -2.586754560E+000 1.380738540E-004
 -2.140000105E+000 1.380738540E-004
 -1.695262194E+000 1.380738540E-004
 -1.272555351E+000 1.380738540E-004
 -9.057272077E-001 1.380738540E-004
 -6.116958261E-001 1.380738540E-004
 -3.906596005E-001 1.380738540E-004
 -2.323800176E-001 1.380738540E-004
 -1.229414940E-001 1.380738540E-004
 -4.909292608E-002 1.380651665E-004
 -7.488410483E-005 1.368161320E-004
 3.963966295E-002 1.153970603E-002
 7.793477923E-002 3.439171240E-002
 1.188169569E-001 5.763246492E-002
 1.638472229E-001 7.625299692E-002
 2.110628188E-001 9.115490317E-002
 2.591245174E-001 1.023910120E-001
 3.066085279E-001 1.110174581E-001
 3.524416685E-001 1.176250950E-001
 3.958131075E-001 1.224218309E-001
 4.361121058E-001 1.256075352E-001
 4.729312062E-001 1.274161786E-001
 5.060600042E-001 1.280785203E-001
 5.354601741E-001 1.278584749E-001
 5.612339973E-001 1.269665211E-001
 5.835847259E-001 1.255750358E-001
 6.027801633E-001 1.238123178E-001
 6.191288233E-001 1.218358800E-001
 6.329433322E-001 1.197057962E-001
 6.445365548E-001 1.175058559E-001
 6.541612148E-001 1.151311547E-001
 6.627105474E-001 1.119887456E-001
 6.707022190E-001 1.076277718E-001
 6.781529188E-001 1.023852676E-001
 6.852697730E-001 9.669312090E-002
 6.922349334E-001 9.081233293E-002
 6.991708279E-001 8.489292860E-002
 7.061825395E-001 7.905855030E-002
 7.132369280E-001 7.326977700E-002
 7.203854322E-001 6.759083271E-002
 7.276901007E-001 6.210599095E-002
 7.351424694E-001 5.681381002E-002
 7.427533269E-001 5.174119398E-002
 7.505399585E-001 4.692999646E-002
 7.585046887E-001 4.240488261E-002
 7.666442394E-001 3.818498179E-002
 7.749518156E-001 3.428627178E-002
 7.834161520E-001 3.071675450E-002
 7.920178175E-001 2.746415511E-002
 8.007355332E-001 2.450419590E-002
 8.095549345E-001 2.182424627E-002
 8.184583187E-001 1.939349994E-002
 8.274320364E-001 1.718528569E-002
 8.364663720E-001 1.517966017E-002
 8.455505371E-001 1.334472001E-002
 8.546763659E-001 1.165088173E-002
 8.638396859E-001 1.008414384E-002
 8.730370998E-001 8.631517179E-003
 8.822652698E-001 7.275450975E-003
 8.915222287E-001 6.005340256E-003
 9.008084536E-001 4.827149678E-003
 9.101242423E-001 3.746514209E-003
 9.194705486E-001 2.777094953E-003
 9.288496375E-001 1.952524646E-003
 9.382618070E-001 1.301513752E-003
 9.477055073E-001 8.450056775E-004
 9.571772218E-001 5.778269842E-004
 9.666733146E-001 4.587460426E-004
 9.761918187E-001 3.730631433E-004
 9.857327938E-001 2.846076386E-004
 9.952966571E-001 1.662703580E-004
 1.004889131E+000 1.351743122E-004
 1.014644384E+000 1.351743122E-004
 1.024860978E+000 1.351743122E-004
 1.035862803E+000 1.351743122E-004
 1.047998548E+000 1.351743122E-004
 1.061652780E+000 1.351743122E-004
 1.077258229E+000 1.351743122E-004
 1.095309496E+000 1.355887362E-004
 1.116378546E+000 1.369991805E-004
 1.141133428E+000 1.380565227E-004
 1.170358658E+000 1.380738540E-004
 1.204980612E+000 1.380738540E-004
 1.246096611E+000 1.380738540E-004
 1.295009851E+000 1.380738540E-004
 1.353270888E+000 1.380738540E-004
 1.422726512E+000 1.380738540E-004
 1.505578279E+000 1.380738540E-004
 1.604452610E+000 1.380738540E-004
 1.722483635E+000 1.380738540E-004
 1.863413095E+000 1.380738540E-004
 2.031708479E+000 1.380738540E-004
 2.232704878E+000 1.380738540E-004
 2.472774506E+000 1.380738540E-004
 2.759528160E+000 1.380738540E-004
 3.102057457E+000 1.380738540E-004
 3.511223078E+000 1.380738540E-004
 4.000000000E+000 1.380738540E-004
 -6.389999866E+000 2.270122495E-004
 -5.107457638E+000 2.270122495E-004
 -4.246456146E+000 2.270122495E-004
 -3.596394062E+000 2.270122495E-004
 -3.060770035E+000 2.270122495E-004
 -2.586754560E+000 2.270122495E-004
 -2.140000105E+000 2.270122495E-004
 -1.695267916E+000 2.270122495E-004
 -1.272573352E+000 2.270122495E-004
 -9.057581425E-001 2.270122495E-004
 -6.117366552E-001 2.270122495E-004
 -3.907063007E-001 2.270122495E-004
 -2.324287444E-001 2.270122495E-004
 -1.229892299E-001 2.270122495E-004
 -4.913759232E-002 2.269979450E-004
 -1.152022887E-004 2.249443642E-004
 3.960369527E-002 1.162577607E-002
 7.790262252E-002 3.447543085E-002
 1.187877581E-001 5.771391094E-002
 1.638200730E-001 7.633262128E-002
 2.110370994E-001 9.123306721E-002
 2.590997815E-001 1.024680808E-001
 3.065845668E-001 1.110937446E-001
 3.524183929E-001 1.177007928E-001
 3.957905769E-001 1.224971116E-001
 4.360904396E-001 1.256825328E-001
 4.729106128E-001 1.274910122E-001
 5.060407519E-001 1.281532943E-001
 5.354425907E-001 1.279332638E-001
 5.612183809E-001 1.270413846E-001
 5.835713744E-001 1.256500483E-001
 6.027694345E-001 1.238874942E-001
 6.191209555E-001 1.219112575E-001
 6.329387426E-001 1.197813749E-001
 6.445354819E-001 1.175816581E-001
 6.541639566E-001 1.152071878E-001
 6.627161503E-001 1.120650694E-001
 6.707094312E-001 1.077044904E-001
 6.781612635E-001 1.024624780E-001
 6.852790713E-001 9.677086771E-002
 6.922451854E-001 9.089064598E-002
 6.991819739E-001 8.497180045E-002
 7.061945796E-001 7.913797349E-002
 7.132498026E-001 7.334975153E-002
 7.203990817E-001 6.767135113E-002
 7.277044654E-001 6.218702719E-002
 7.351576090E-001 5.689534545E-002
 7.427691221E-001 5.182321742E-002
 7.505563498E-001 4.701248929E-002
 7.585217357E-001 4.248781875E-002
 7.666618824E-001 3.826833144E-002
 7.749701142E-001 3.437000141E-002
 7.834349871E-001 3.080083244E-002
 7.920371890E-001 2.754855156E-002
 8.007554412E-001 2.458888106E-002
 8.095753193E-001 2.190919593E-002
 8.184792399E-001 1.947868615E-002
 8.274534941E-001 1.727068797E-002
 8.364883661E-001 1.526525803E-002
 8.455731273E-001 1.343049854E-002
 8.546994925E-001 1.173682604E-002
 8.638633490E-001 1.017024089E-002
 8.730613589E-001 8.717756718E-003
 8.822901249E-001 7.361822762E-003
 8.915476799E-001 6.091836374E-003
 9.008345604E-001 4.913761280E-003
 9.101510048E-001 3.833231516E-003
 9.194980860E-001 2.863907022E-003
 9.288778901E-001 2.039417624E-003
 9.382908940E-001 1.388470293E-003
 9.477354288E-001 9.320069221E-004
 9.572080374E-001 6.648543640E-004
 9.667050838E-001 5.457850639E-004
 9.762245417E-001 4.601105757E-004
 9.857666492E-001 3.716637148E-004
 9.953317046E-001 2.533380175E-004
 1.004925489E+000 2.222449984E-004
 1.014681935E+000 2.222449984E-004
 1.024899960E+000 2.222449984E-004
 1.035903335E+000 2.222449984E-004
 1.048040509E+000 2.222449984E-004
 1.061696291E+000 2.222449984E-004
 1.077303171E+000 2.222449984E-004
 1.095355868E+000 2.229263628E-004
 1.116426110E+000 2.252453269E-004
 1.141182184E+000 2.269837569E-004
 1.170408487E+000 2.270122495E-004
 1.205031276E+000 2.270122495E-004
 1.246147990E+000 2.270122495E-004
 1.295061588E+000 2.270122495E-004
 1.353322625E+000 2.270122495E-004
 1.422777653E+000 2.270122495E-004
 1.505628228E+000 2.270122495E-004
 1.604500771E+000 2.270122495E-004
 1.722529173E+000 2.270122495E-004
 1.863455057E+000 2.270122495E-004
 2.031745911E+000 2.270122495E-004
 2.232736826E+000 2.270122495E-004
 2.472799540E+000 2.270122495E-004
 2.759545803E+000 2.270122495E-004
 3.102067471E+000 2.270122495E-004
 3.511226177E+000 2.270122495E-004
 4.000000000E+000 2.270122495E-004
 -6.389999866E+000 3.424188180E-004
 -5.107457638E+000 3.424188180E-004
 -4.246456146E+000 3.424188180E-004
 -3.596394062E+000 3.424188180E-004
 -3.060770035E+000 3.424188180E-004
 -2.586754560E+000 3.424188180E-004
 -2.140000105E+000 3.424188180E-004
 -1.695275187E+000 3.424188180E-004
 -1.272596836E+000 3.424188180E-004
 -9.057981968E-001 3.424188180E-004
 -6.117895842E-001 3.424188180E-004
 -3.907668591E-001 3.424188180E-004
 -2.324919552E-001 3.424188180E-004
 -1.230511740E-001 3.424188180E-004
 -4.919555411E-002 3.423972521E-004
 -1.675192179E-004 3.392997023E-004
 3.955702111E-002 1.173746120E-002
 7.786089182E-002 3.458406404E-002
 1.187498644E-001 5.781959370E-002
 1.637848467E-001 7.643593848E-002
 2.110037208E-001 9.133449197E-002
 2.590676844E-001 1.025680900E-001
 3.065534532E-001 1.111927330E-001
 3.523882031E-001 1.177990139E-001
 3.957613111E-001 1.225947961E-001
 4.360623360E-001 1.257798672E-001
 4.728839099E-001 1.275881082E-001
 5.060158372E-001 1.282503009E-001
 5.354198217E-001 1.280303150E-001
 5.611981750E-001 1.271385401E-001
 5.835540891E-001 1.257473677E-001
 6.027554870E-001 1.239850521E-001
 6.191108227E-001 1.220090613E-001
 6.329327822E-001 1.198794544E-001
 6.445340514E-001 1.176800132E-001
 6.541674733E-001 1.153058410E-001
 6.627234221E-001 1.121640950E-001
 6.707188487E-001 1.078040451E-001
 6.781721711E-001 1.025626659E-001
 6.852912307E-001 9.687175602E-002
 6.922585368E-001 9.099225700E-002
 6.991964579E-001 8.507414162E-002
 7.062101364E-001 7.924103737E-002
 7.132664323E-001 7.345353067E-002
 7.204167247E-001 6.777582318E-002
 7.277231216E-001 6.229217350E-002
 7.351771593E-001 5.700114742E-002
 7.427895665E-001 5.192964524E-002
 7.505776882E-001 4.711953178E-002
 7.585439086E-001 4.259543493E-002
 7.666848302E-001 3.837648407E-002
 7.749937773E-001 3.447864577E-002
 7.834594250E-001 3.090993129E-002
 7.920623422E-001 2.765806392E-002
 8.007812500E-001 2.469876967E-002
 8.096018434E-001 2.201942541E-002
 8.185064793E-001 1.958922483E-002
 8.274813890E-001 1.738150604E-002
 8.365169168E-001 1.537633128E-002
 8.456023932E-001 1.354180370E-002
 8.547294736E-001 1.184834633E-002
 8.638940454E-001 1.028196048E-002
 8.730928302E-001 8.829660714E-003
 8.823223710E-001 7.473899517E-003
 8.915807605E-001 6.204074249E-003
 9.008684754E-001 5.026148167E-003
 9.101858139E-001 3.945756238E-003
 9.195337892E-001 2.976554679E-003
 9.289146066E-001 2.152169822E-003
 9.383286238E-001 1.501305262E-003
 9.477742314E-001 1.044899807E-003
 9.572479725E-001 7.777812425E-004
 9.667462707E-001 6.587270182E-004
 9.762670994E-001 5.730633857E-004
 9.858105779E-001 4.846277880E-004
 9.953771830E-001 3.663171083E-004
 1.004972577E+000 3.352280473E-004
 1.014730811E+000 3.352280473E-004
 1.024950624E+000 3.352280473E-004
 1.035955906E+000 3.352280473E-004
 1.048094988E+000 3.352280473E-004
 1.061752677E+000 3.352280473E-004
 1.077361584E+000 3.352280473E-004
 1.095416069E+000 3.362557909E-004
 1.116487861E+000 3.397536348E-004
 1.141245365E+000 3.423758608E-004
 1.170473218E+000 3.424188180E-004
 1.205097198E+000 3.424188180E-004
 1.246214628E+000 3.424188180E-004
 1.295128703E+000 3.424188180E-004
 1.353389621E+000 3.424188180E-004
 1.422843933E+000 3.424188180E-004
 1.505693078E+000 3.424188180E-004
 1.604563117E+000 3.424188180E-004
 1.722588181E+000 3.424188180E-004
 1.863509536E+000 3.424188180E-004
 2.031794310E+000 3.424188180E-004
 2.232777834E+000 3.424188180E-004
 2.472832203E+000 3.424188180E-004
 2.759568691E+000 3.424188180E-004
 3.102080107E+000 3.424188180E-004
 3.511230230E+000 3.424188180E-004
 4.000000000E+000 3.424188180E-004
 -6.389999866E+000 4.977492499E-004
 -5.107457638E+000 4.977492499E-004
 -4.246456146E+000 4.977492499E-004
 -3.596394062E+000 4.977492499E-004
 -3.060770035E+000 4.977492499E-004
 -2.586754560E+000 4.977492499E-004
 -2.140000105E+000 4.977492499E-004
 -1.695285082E+000 4.977492499E-004
 -1.272628307E+000 4.977492499E-004
 -9.058521390E-001 4.977492499E-004
 -6.118609309E-001 4.977492499E-004
 -3.908484280E-001 4.977492499E-004
 -2.325770259E-001 4.977492499E-004
 -1.231345460E-001 4.977492499E-004
 -4.927356169E-002 4.977178760E-004
 -2.379346988E-004 4.932152224E-004
 3.949420154E-002 1.188778318E-002
 7.780472189E-002 3.473027796E-002
 1.186988652E-001 5.796183273E-002
 1.637374312E-001 7.657500356E-002
 2.109587938E-001 9.147100896E-002
 2.590245008E-001 1.027026996E-001
 3.065116107E-001 1.113259718E-001
 3.523475528E-001 1.179312170E-001
 3.957219422E-001 1.227262765E-001
 4.360244870E-001 1.259108633E-001
 4.728479683E-001 1.277187914E-001
 5.059822202E-001 1.283808798E-001
 5.353891253E-001 1.281609237E-001
 5.611708760E-001 1.272693127E-001
 5.835308433E-001 1.258783787E-001
 6.027367711E-001 1.241163611E-001
 6.190971732E-001 1.221407056E-001
 6.329247355E-001 1.200114638E-001
 6.445321441E-001 1.178123951E-001
 6.541722417E-001 1.154386327E-001
 6.627332568E-001 1.122973859E-001
 6.707315445E-001 1.079380289E-001
 6.781867743E-001 1.026975140E-001
 6.853075027E-001 9.700755030E-002
 6.922764778E-001 9.112901986E-002
 6.992159486E-001 8.521188796E-002
 7.062311172E-001 7.937974483E-002
 7.132888436E-001 7.359319925E-002
 7.204405069E-001 6.791643798E-002
 7.277482748E-001 6.243370101E-002
 7.352035642E-001 5.714354664E-002
 7.428171635E-001 5.207289383E-002
 7.506064177E-001 4.726360366E-002
 7.585737109E-001 4.274027795E-002
 7.667157054E-001 3.852204978E-002
 7.750256658E-001 3.462487832E-002
 7.834922671E-001 3.105677478E-002
 7.920961380E-001 2.780546248E-002
 8.008159995E-001 2.484667487E-002
 8.096375465E-001 2.216778696E-002
 8.185430765E-001 1.973800175E-002
 8.275189400E-001 1.753066108E-002
 8.365553617E-001 1.552582812E-002
 8.456417918E-001 1.369161531E-002
 8.547698259E-001 1.199844759E-002
 8.639354110E-001 1.043232903E-002
 8.731352091E-001 8.980276994E-003
 8.823657632E-001 7.624747697E-003
 8.916252255E-001 6.355139427E-003
 9.009140730E-001 5.177414976E-003
 9.102326632E-001 4.097207449E-003
 9.195818305E-001 3.128171666E-003
 9.289639592E-001 2.303927671E-003
 9.383793473E-001 1.653174404E-003
 9.478265047E-001 1.196846948E-003
 9.573017955E-001 9.297740762E-004
 9.668017626E-001 8.107402246E-004
 9.763243198E-001 7.250912604E-004
 9.858697653E-001 6.366707385E-004
 9.954383373E-001 5.183802568E-004
 1.005035996E+000 4.872965219E-004
 1.014796495E+000 4.872965219E-004
 1.025018811E+000 4.872965219E-004
 1.036026597E+000 4.872965219E-004
 1.048168302E+000 4.872965219E-004
 1.061828613E+000 4.872965219E-004
 1.077440023E+000 4.872965219E-004
 1.095497012E+000 4.887905088E-004
 1.116571069E+000 4.938750644E-004
 1.141330600E+000 4.976867931E-004
 1.170560241E+000 4.977492499E-004
 1.205185890E+000 4.977492499E-004
 1.246304393E+000 4.977492499E-004
 1.295219064E+000 4.977492499E-004
 1.353479862E+000 4.977492499E-004
 1.422933221E+000 4.977492499E-004
 1.505780339E+000 4.977492499E-004
 1.604647279E+000 4.977492499E-004
 1.722667694E+000 4.977492499E-004
 1.863582730E+000 4.977492499E-004
 2.031859636E+000 4.977492499E-004
 2.232833385E+000 4.977492499E-004
 2.472876072E+000 4.977492499E-004
 2.759599447E+000 4.977492499E-004
 3.102097273E+000 4.977492499E-004
 3.511235476E+000 4.977492499E-004
 4.000000000E+000 4.977492499E-004
 -6.389999866E+000 7.111140294E-004
 -5.107457638E+000 7.111140294E-004
 -4.246456146E+000 7.111140294E-004
 -3.596394062E+000 7.111140294E-004
 -3.060770035E+000 7.111140294E-004
 -2.586754560E+000 7.111140294E-004
 -2.140000105E+000 7.111140294E-004
 -1.695298672E+000 7.111140294E-004
 -1.272671580E+000 7.111140294E-004
 -9.059262872E-001 7.111140294E-004
 -6.119588614E-001 7.111140294E-004
 -3.909604251E-001 7.111140294E-004
 -2.326938957E-001 7.111140294E-004
 -1.232490689E-001 7.111140294E-004
 -4.938071966E-002 7.110692677E-004
 -3.346587473E-004 7.046364481E-004
 3.940790892E-002 1.209426764E-002
 7.772757113E-002 3.493111953E-002
 1.186288074E-001 5.815722048E-002
 1.636722982E-001 7.676601410E-002
 2.108970731E-001 9.165852517E-002
 2.589651942E-001 1.028875932E-001
 3.064541221E-001 1.115089804E-001
 3.522917330E-001 1.181128174E-001
 3.956678808E-001 1.229068786E-001
 4.359725118E-001 1.260908097E-001
 4.727986157E-001 1.278983057E-001
 5.059361458E-001 1.285602450E-001
 5.353469849E-001 1.283403337E-001
 5.611334443E-001 1.274489313E-001
 5.834988356E-001 1.260583252E-001
 6.027110219E-001 1.242967173E-001
 6.190783978E-001 1.223215312E-001
 6.329136491E-001 1.201927885E-001
 6.445295215E-001 1.179942414E-001
 6.541787982E-001 1.156210303E-001
 6.627467275E-001 1.124804690E-001
 6.707488894E-001 1.081220806E-001
 6.782069206E-001 1.028827429E-001
 6.853299141E-001 9.719406813E-002
 6.923010945E-001 9.131687880E-002
 6.992427111E-001 8.540109545E-002
 7.062599659E-001 7.957028598E-002
 7.133196592E-001 7.378505915E-002
 7.204732299E-001 6.810958683E-002
 7.277827263E-001 6.262810528E-002
 7.352397442E-001 5.733915418E-002
 7.428550124E-001 5.226966366E-002
 7.506458759E-001 4.746150225E-002
 7.586146593E-001 4.293924198E-002
 7.667580843E-001 3.872200102E-002
 7.750694752E-001 3.482574597E-002
 7.835373878E-001 3.125847876E-002
 7.921425700E-001 2.800793201E-002
 8.008637428E-001 2.504983731E-002
 8.096865416E-001 2.237157896E-002
 8.185933232E-001 1.994236559E-002
 8.275704384E-001 1.773554273E-002
 8.366081715E-001 1.573118195E-002
 8.456959128E-001 1.389739849E-002
 8.548252583E-001 1.220462844E-002
 8.639921546E-001 1.063887775E-002
 8.731933832E-001 9.187166579E-003
 8.824254274E-001 7.831955329E-003
 8.916863799E-001 6.562645547E-003
 9.009767771E-001 5.385197699E-003
 9.102969766E-001 4.305243958E-003
 9.196478724E-001 3.336435650E-003
 9.290317893E-001 2.512385370E-003
 9.384491444E-001 1.861784840E-003
 9.478982687E-001 1.405564486E-003
 9.573757052E-001 1.138554304E-003
 9.668779373E-001 1.019548392E-003
 9.764029980E-001 9.339195676E-004
 9.859510064E-001 8.455198258E-004
 9.955223799E-001 7.272571092E-004
 1.005123019E+000 6.961806794E-004
 1.014886856E+000 6.961806794E-004
 1.025112510E+000 6.961806794E-004
 1.036123753E+000 6.961806794E-004
 1.048269033E+000 6.961806794E-004
 1.061932921E+000 6.961806794E-004
 1.077547908E+000 6.961806794E-004
 1.095608234E+000 6.983150379E-004
 1.116685152E+000 7.055791793E-004
 1.141447544E+000 7.110247971E-004
 1.170679927E+000 7.111140294E-004
 1.205307603E+000 7.111140294E-004
 1.246427774E+000 7.111140294E-004
 1.295343161E+000 7.111140294E-004
 1.353603721E+000 7.111140294E-004
 1.423055768E+000 7.111140294E-004
 1.505900145E+000 7.111140294E-004
 1.604762673E+000 7.111140294E-004
 1.722776771E+000 7.111140294E-004
 1.863683343E+000 7.111140294E-004
 2.031949282E+000 7.111140294E-004
 2.232909441E+000 7.111140294E-004
 2.472936153E+000 7.111140294E-004
 2.759641647E+000 7.111140294E-004
 3.102120876E+000 7.111140294E-004
 3.511242867E+000 7.111140294E-004
 4.000000000E+000 7.111140294E-004
 -6.389999866E+000 1.007390209E-003
 -5.107457638E+000 1.007390209E-003
 -4.246456146E+000 1.007390209E-003
 -3.596394062E+000 1.007390209E-003
 -3.060770035E+000 1.007390209E-003
 -2.586754560E+000 1.007390209E-003
 -2.140000105E+000 1.007390209E-003
 -1.695317626E+000 1.007390209E-003
 -1.272731662E+000 1.007390209E-003
